combo_length	combo	record_id	syn_count	sen_count
4	cool:300-400 AND fans:10-20 AND review_count:200-300 AND useful:500-600	334	1	4
4	cool:100-200 AND funny:300-400 AND review_count:100-200 AND useful:200-300	293	1	2
4	cool:>1000 AND fans:50-60 AND useful:>2000 AND yelping_since:2009	224	1	2
4	cool:200-300 AND fans:10-20 AND review_count:200-300 AND yelping_since:2010	376	1	4
4	average_stars:3.5-4.0 AND cool:600-700 AND review_count:400-500 AND useful:1300-1400	801	1	2
4	average_stars:3.0-3.5 AND cool:0-100 AND funny:100-200 AND useful:100-200	314	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND fans:30-40 AND yelping_since:2009	925	1	2
4	average_stars:3.5-4.0 AND cool:500-600 AND fans:30-40 AND useful:1300-1400	726	1	2
4	average_stars:3.5-4.0 AND fans:40-50 AND funny:200-300 AND review_count:400-500	435	1	2
4	funny:200-300 AND review_count:200-300 AND useful:500-600 AND yelping_since:2006	684	1	2
4	fans:20-30 AND funny:100-200 AND useful:500-600 AND yelping_since:2006	887	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND review_count:200-300 AND useful:500-600	377	1	4
4	average_stars:3.5-4.0 AND cool:400-500 AND funny:200-300 AND useful:1000-1100	201	1	4
4	cool:>1000 AND fans:80-90 AND review_count:600-700 AND useful:>2000	450	1	2
4	funny:300-400 AND review_count:500-600 AND useful:1200-1300 AND yelping_since:2008	1127	1	2
4	average_stars:3.5-4.0 AND cool:100-200 AND funny:200-300 AND useful:500-600	390	1	4
4	average_stars:3.5-4.0 AND cool:100-200 AND funny:200-300 AND review_count:300-400	390	1	6
4	cool:400-500 AND funny:200-300 AND review_count:700-800 AND useful:1000-1100	842	1	2
4	cool:300-400 AND funny:200-300 AND review_count:700-800 AND useful:800-900	841	1	2
4	cool:200-300 AND fans:40-50 AND useful:600-700 AND yelping_since:2010	234	1	2
4	cool:100-200 AND review_count:500-600 AND useful:500-600 AND yelping_since:2008	822	1	2
4	average_stars:4.0-4.5 AND review_count:100-200 AND useful:200-300 AND yelping_since:2010	316	1	4
4	average_stars:3.5-4.0 AND cool:0-100 AND fans:10-20 AND yelping_since:2011	323	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:60-70 AND yelping_since:2008	909	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND funny:>1000 AND review_count:400-500	1074	1	2
4	average_stars:3.5-4.0 AND fans:110-120 AND funny:>1000 AND review_count:900-1000	482	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND review_count:400-500 AND useful:700-800	417	1	2
4	average_stars:3.5-4.0 AND fans:120-130 AND useful:>2000 AND yelping_since:2010	235	1	2
4	average_stars:3.5-4.0 AND funny:300-400 AND review_count:100-200 AND yelping_since:2009	652	1	2
4	cool:300-400 AND fans:30-40 AND review_count:700-800 AND useful:800-900	841	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND useful:400-500 AND yelping_since:2006	515	1	4
4	average_stars:3.0-3.5 AND cool:500-600 AND fans:20-30 AND review_count:400-500	805	1	2
4	average_stars:3.5-4.0 AND fans:10-20 AND funny:100-200 AND yelping_since:2005	264	1	2
4	cool:400-500 AND funny:400-500 AND review_count:100-200 AND yelping_since:2007	635	1	2
4	fans:20-30 AND funny:300-400 AND review_count:200-300 AND useful:500-600	994	1	2
4	average_stars:3.5-4.0 AND cool:500-600 AND review_count:300-400 AND useful:1300-1400	726	1	2
4	average_stars:4.0-4.5 AND fans:30-40 AND useful:400-500 AND yelping_since:2011	963	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND review_count:200-300 AND yelping_since:2009	360	1	2
4	cool:200-300 AND fans:10-20 AND review_count:100-200 AND yelping_since:2010	319	1	2
4	cool:>1000 AND fans:>200 AND funny:>1000 AND review_count:400-500	421	1	4
4	average_stars:3.5-4.0 AND fans:80-90 AND funny:>1000 AND yelping_since:2009	575	1	4
4	average_stars:3.0-3.5 AND cool:100-200 AND funny:300-400 AND useful:200-300	293	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:60-70 AND review_count:500-600	442	1	2
4	funny:200-300 AND review_count:300-400 AND useful:500-600 AND yelping_since:2008	401	1	2
4	cool:400-500 AND fans:40-50 AND funny:100-200 AND useful:700-800	506	1	2
4	average_stars:4.0-4.5 AND cool:200-300 AND fans:20-30 AND review_count:100-200	968	1	2
4	average_stars:3.5-4.0 AND funny:300-400 AND useful:800-900 AND yelping_since:2009	584	1	2
4	average_stars:4.0-4.5 AND cool:500-600 AND useful:900-1000 AND yelping_since:2009	447	1	2
4	cool:100-200 AND fans:0-10 AND review_count:300-400 AND useful:200-300	381	1	4
4	fans:0-10 AND funny:200-300 AND review_count:300-400 AND useful:500-600	401	1	2
4	funny:200-300 AND review_count:500-600 AND useful:900-1000 AND yelping_since:2009	447	1	2
4	funny:0-100 AND review_count:300-400 AND useful:300-400 AND yelping_since:2010	779	1	2
4	average_stars:4.0-4.5 AND funny:100-200 AND review_count:300-400 AND yelping_since:2011	786	1	2
4	average_stars:3.5-4.0 AND review_count:400-500 AND useful:500-600 AND yelping_since:2006	424	1	2
4	average_stars:4.0-4.5 AND fans:90-100 AND useful:>2000 AND yelping_since:2010	956	1	2
4	fans:20-30 AND funny:0-100 AND review_count:400-500 AND useful:400-500	791	1	2
4	cool:200-300 AND funny:0-100 AND review_count:400-500 AND useful:400-500	791	1	2
4	average_stars:3.5-4.0 AND funny:200-300 AND review_count:300-400 AND useful:800-900	736	1	4
4	average_stars:4.0-4.5 AND fans:>200 AND review_count:900-1000 AND useful:>2000	483	1	2
4	average_stars:3.0-3.5 AND cool:>1000 AND useful:>2000 AND yelping_since:2006	892	1	2
4	average_stars:3.5-4.0 AND cool:600-700 AND funny:600-700 AND review_count:200-300	674	1	2
4	average_stars:3.5-4.0 AND cool:500-600 AND fans:30-40 AND review_count:300-400	726	1	4
4	average_stars:3.5-4.0 AND funny:200-300 AND useful:600-700 AND yelping_since:2009	710	1	2
4	average_stars:3.5-4.0 AND review_count:200-300 AND useful:600-700 AND yelping_since:2008	352	1	2
4	average_stars:3.0-3.5 AND cool:600-700 AND review_count:300-400 AND yelping_since:2009	1056	1	2
4	average_stars:3.5-4.0 AND cool:100-200 AND review_count:300-400 AND useful:200-300	381	1	4
4	average_stars:3.5-4.0 AND cool:400-500 AND funny:300-400 AND yelping_since:2009	584	1	2
4	cool:100-200 AND funny:200-300 AND review_count:100-200 AND useful:200-300	614	1	2
4	cool:400-500 AND funny:300-400 AND review_count:100-200 AND useful:600-700	626	1	2
4	cool:>1000 AND fans:60-70 AND funny:>1000 AND yelping_since:2007	528	1	4
4	average_stars:4.0-4.5 AND cool:300-400 AND funny:100-200 AND useful:500-600	334	1	2
4	average_stars:4.0-4.5 AND review_count:100-200 AND useful:200-300 AND yelping_since:2006	629	1	2
4	average_stars:4.0-4.5 AND fans:10-20 AND useful:300-400 AND yelping_since:2009	360	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND funny:100-200 AND yelping_since:2008	553	1	6
4	average_stars:4.0-4.5 AND cool:400-500 AND fans:10-20 AND yelping_since:2007	526	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND review_count:400-500 AND useful:900-1000	795	1	2
4	average_stars:3.5-4.0 AND fans:10-20 AND funny:0-100 AND review_count:400-500	810	1	2
4	average_stars:4.0-4.5 AND funny:200-300 AND useful:900-1000 AND yelping_since:2006	891	1	2
4	average_stars:4.0-4.5 AND fans:30-40 AND funny:100-200 AND review_count:200-300	672	1	2
4	average_stars:4.0-4.5 AND fans:10-20 AND funny:400-500 AND yelping_since:2007	526	1	2
4	fans:10-20 AND funny:300-400 AND review_count:200-300 AND yelping_since:2007	342	1	2
4	average_stars:3.5-4.0 AND cool:600-700 AND funny:400-500 AND useful:800-900	882	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND funny:>1000 AND yelping_since:2005	511	1	2
4	cool:200-300 AND fans:20-30 AND funny:300-400 AND review_count:100-200	607	1	2
4	average_stars:3.5-4.0 AND funny:600-700 AND review_count:200-300 AND yelping_since:2006	996	1	2
4	average_stars:3.5-4.0 AND fans:60-70 AND funny:200-300 AND yelping_since:2008	546	1	2
4	average_stars:4.0-4.5 AND cool:400-500 AND useful:900-1000 AND yelping_since:2008	924	1	2
4	cool:200-300 AND fans:30-40 AND review_count:300-400 AND useful:500-600	732	1	2
4	fans:30-40 AND funny:300-400 AND useful:600-700 AND yelping_since:2007	536	1	2
4	average_stars:3.5-4.0 AND review_count:700-800 AND useful:>2000 AND yelping_since:2006	465	1	2
4	cool:>1000 AND fans:>200 AND funny:>1000 AND review_count:800-900	845	1	2
4	fans:30-40 AND review_count:300-400 AND useful:600-700 AND yelping_since:2006	392	1	2
4	cool:200-300 AND fans:10-20 AND useful:400-500 AND yelping_since:2008	400	1	4
4	cool:200-300 AND fans:10-20 AND review_count:100-200 AND yelping_since:2008	645	1	4
4	average_stars:3.5-4.0 AND cool:900-1000 AND review_count:600-700 AND yelping_since:2006	833	1	2
4	fans:10-20 AND funny:0-100 AND review_count:400-500 AND yelping_since:2010	810	1	2
4	average_stars:3.0-3.5 AND cool:100-200 AND review_count:200-300 AND yelping_since:2010	369	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:50-60 AND review_count:400-500	420	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND review_count:100-200 AND yelping_since:2011	983	1	2
4	cool:200-300 AND fans:20-30 AND review_count:400-500 AND useful:600-700	416	1	2
4	average_stars:3.0-3.5 AND cool:100-200 AND fans:20-30 AND review_count:600-700	462	1	2
4	average_stars:3.5-4.0 AND cool:600-700 AND fans:30-40 AND funny:600-700	674	1	2
4	average_stars:3.5-4.0 AND fans:10-20 AND review_count:100-200 AND yelping_since:2005	264	1	2
4	average_stars:4.0-4.5 AND fans:70-80 AND funny:300-400 AND review_count:300-400	1029	1	2
4	average_stars:3.5-4.0 AND fans:100-110 AND funny:>1000 AND yelping_since:2007	393	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND funny:>1000 AND yelping_since:2008	914	1	2
4	fans:10-20 AND funny:0-100 AND review_count:400-500 AND useful:300-400	790	1	2
4	cool:200-300 AND fans:10-20 AND funny:400-500 AND review_count:100-200	608	1	2
4	average_stars:3.5-4.0 AND fans:50-60 AND review_count:400-500 AND useful:>2000	420	1	2
4	average_stars:4.0-4.5 AND cool:>1000 AND fans:60-70 AND useful:>2000	510	1	2
4	cool:200-300 AND fans:10-20 AND useful:300-400 AND yelping_since:2010	233	1	2
4	average_stars:4.0-4.5 AND funny:0-100 AND useful:300-400 AND yelping_since:2010	232	1	4
4	average_stars:4.0-4.5 AND cool:300-400 AND fans:10-20 AND review_count:100-200	969	1	2
4	cool:100-200 AND fans:20-30 AND funny:200-300 AND review_count:600-700	462	1	2
4	fans:20-30 AND funny:100-200 AND useful:800-900 AND yelping_since:2008	404	1	2
4	cool:>1000 AND fans:60-70 AND funny:>1000 AND yelping_since:2010	602	1	2
4	average_stars:4.0-4.5 AND fans:10-20 AND funny:100-200 AND useful:500-600	334	1	2
4	cool:0-100 AND funny:0-100 AND review_count:400-500 AND useful:300-400	790	1	2
4	cool:>1000 AND funny:>1000 AND review_count:300-400 AND yelping_since:2010	1062	1	2
4	average_stars:4.0-4.5 AND cool:0-100 AND fans:10-20 AND yelping_since:2009	218	1	4
4	average_stars:3.0-3.5 AND review_count:200-300 AND useful:300-400 AND yelping_since:2009	1014	1	2
4	average_stars:3.0-3.5 AND cool:100-200 AND funny:100-200 AND yelping_since:2010	369	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND review_count:100-200 AND useful:300-400	258	1	4
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:100-110 AND review_count:300-400	393	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND useful:1600-1700 AND yelping_since:2010	952	1	2
4	fans:10-20 AND review_count:200-300 AND useful:400-500 AND yelping_since:2011	380	1	2
4	average_stars:3.0-3.5 AND cool:300-400 AND fans:10-20 AND useful:700-800	583	1	2
4	cool:400-500 AND fans:30-40 AND funny:300-400 AND review_count:300-400	392	1	2
4	fans:30-40 AND funny:200-300 AND review_count:500-600 AND yelping_since:2008	821	1	2
4	average_stars:3.5-4.0 AND fans:120-130 AND useful:>2000 AND yelping_since:2009	585	1	2
4	cool:300-400 AND fans:10-20 AND funny:300-400 AND yelping_since:2007	525	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND fans:20-30 AND useful:600-700	416	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND fans:10-20 AND useful:400-500	494	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND review_count:200-300 AND useful:600-700	352	1	4
4	average_stars:3.5-4.0 AND funny:200-300 AND review_count:300-400 AND yelping_since:2006	743	1	4
4	average_stars:3.5-4.0 AND fans:30-40 AND useful:500-600 AND yelping_since:2009	223	1	2
4	funny:100-200 AND review_count:500-600 AND useful:400-500 AND yelping_since:2007	819	1	2
4	average_stars:4.0-4.5 AND cool:>1000 AND review_count:200-300 AND yelping_since:2007	686	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND funny:0-100 AND yelping_since:2008	292	1	2
4	average_stars:3.5-4.0 AND funny:100-200 AND review_count:300-400 AND useful:700-800	756	1	2
4	average_stars:3.5-4.0 AND cool:100-200 AND fans:20-30 AND useful:400-500	385	1	4
4	cool:100-200 AND fans:0-10 AND useful:300-400 AND yelping_since:2009	577	1	4
4	average_stars:3.5-4.0 AND funny:600-700 AND useful:1800-1900 AND yelping_since:2010	953	1	2
4	average_stars:3.5-4.0 AND cool:500-600 AND review_count:300-400 AND yelping_since:2008	765	1	4
4	cool:100-200 AND fans:0-10 AND review_count:200-300 AND yelping_since:2009	357	1	4
4	fans:20-30 AND funny:300-400 AND useful:700-800 AND yelping_since:2011	603	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND funny:100-200 AND yelping_since:2009	571	1	2
4	fans:40-50 AND funny:300-400 AND review_count:200-300 AND useful:500-600	680	1	2
4	average_stars:3.0-3.5 AND cool:200-300 AND funny:200-300 AND yelping_since:2008	555	1	2
4	cool:200-300 AND fans:20-30 AND funny:100-200 AND review_count:400-500	416	1	4
4	average_stars:3.0-3.5 AND cool:0-100 AND funny:0-100 AND yelping_since:2008	541	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND review_count:300-400 AND useful:500-600	732	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND fans:30-40 AND useful:800-900	507	1	2
4	funny:>1000 AND review_count:400-500 AND useful:>2000 AND yelping_since:2009	434	1	2
4	average_stars:3.5-4.0 AND review_count:300-400 AND useful:600-700 AND yelping_since:2009	774	1	2
4	average_stars:3.5-4.0 AND funny:>1000 AND useful:1900-2000 AND yelping_since:2009	937	1	2
4	average_stars:3.5-4.0 AND funny:>1000 AND review_count:600-700 AND yelping_since:2006	832	1	2
4	fans:60-70 AND funny:>1000 AND review_count:500-600 AND useful:>2000	442	1	2
4	cool:0-100 AND funny:100-200 AND review_count:100-200 AND yelping_since:2007	272	1	2
4	average_stars:3.5-4.0 AND fans:180-190 AND funny:>1000 AND useful:>2000	508	1	2
4	average_stars:4.0-4.5 AND funny:0-100 AND review_count:200-300 AND useful:200-300	370	1	4
4	average_stars:3.5-4.0 AND fans:0-10 AND useful:300-400 AND yelping_since:2010	231	1	2
4	average_stars:3.5-4.0 AND review_count:600-700 AND useful:1200-1300 AND yelping_since:2005	1142	1	2
4	fans:30-40 AND funny:300-400 AND review_count:300-400 AND yelping_since:2006	392	1	2
4	average_stars:3.0-3.5 AND fans:0-10 AND funny:200-300 AND review_count:300-400	401	1	2
4	average_stars:3.5-4.0 AND review_count:300-400 AND useful:400-500 AND yelping_since:2009	408	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND funny:900-1000 AND useful:1700-1800	869	1	2
4	cool:300-400 AND review_count:200-300 AND useful:600-700 AND yelping_since:2008	352	1	2
4	funny:0-100 AND review_count:100-200 AND useful:200-300 AND yelping_since:2006	630	1	2
4	average_stars:3.0-3.5 AND funny:300-400 AND review_count:100-200 AND yelping_since:2008	293	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND useful:800-900 AND yelping_since:2008	560	1	4
4	average_stars:3.5-4.0 AND cool:0-100 AND fans:10-20 AND funny:100-200	244	1	2
4	average_stars:3.5-4.0 AND funny:600-700 AND review_count:200-300 AND useful:1100-1200	694	1	2
4	average_stars:3.0-3.5 AND fans:10-20 AND funny:200-300 AND review_count:200-300	692	1	4
4	average_stars:4.0-4.5 AND funny:>1000 AND review_count:200-300 AND yelping_since:2007	686	1	2
4	average_stars:3.5-4.0 AND fans:40-50 AND funny:300-400 AND yelping_since:2009	576	1	4
4	fans:0-10 AND review_count:300-400 AND useful:300-400 AND yelping_since:2008	769	1	2
4	average_stars:3.5-4.0 AND funny:500-600 AND review_count:500-600 AND yelping_since:2007	1124	1	2
4	fans:40-50 AND funny:300-400 AND useful:1000-1100 AND yelping_since:2009	576	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND funny:200-300 AND review_count:400-500	1069	1	2
4	cool:400-500 AND funny:300-400 AND useful:600-700 AND yelping_since:2006	392	1	2
4	average_stars:3.5-4.0 AND fans:0-10 AND funny:200-300 AND review_count:100-200	625	1	2
4	cool:100-200 AND fans:10-20 AND funny:200-300 AND yelping_since:2010	592	1	2
4	cool:100-200 AND review_count:100-200 AND useful:100-200 AND yelping_since:2009	301	1	2
4	average_stars:3.0-3.5 AND fans:0-10 AND funny:100-200 AND review_count:200-300	670	1	2
4	fans:40-50 AND funny:200-300 AND useful:1000-1100 AND yelping_since:2007	201	1	2
4	cool:200-300 AND fans:20-30 AND review_count:400-500 AND useful:400-500	791	1	2
4	fans:90-100 AND funny:>1000 AND review_count:600-700 AND useful:>2000	451	1	2
4	funny:100-200 AND review_count:200-300 AND useful:600-700 AND yelping_since:2008	1007	1	2
4	average_stars:4.0-4.5 AND cool:300-400 AND funny:300-400 AND review_count:300-400	725	1	2
4	cool:100-200 AND fans:0-10 AND useful:300-400 AND yelping_since:2010	231	1	2
4	fans:30-40 AND funny:200-300 AND review_count:200-300 AND useful:500-600	698	1	4
4	average_stars:3.0-3.5 AND fans:10-20 AND review_count:100-200 AND yelping_since:2010	658	1	2
4	fans:20-30 AND funny:200-300 AND useful:700-800 AND yelping_since:2008	559	1	2
4	cool:200-300 AND fans:20-30 AND useful:600-700 AND yelping_since:2010	600	1	2
4	cool:100-200 AND fans:0-10 AND funny:0-100 AND review_count:300-400	381	1	4
4	average_stars:3.5-4.0 AND review_count:300-400 AND useful:700-800 AND yelping_since:2007	756	1	2
4	average_stars:4.0-4.5 AND cool:>1000 AND fans:40-50 AND funny:>1000	593	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND review_count:200-300 AND yelping_since:2008	350	1	2
4	average_stars:3.0-3.5 AND fans:10-20 AND useful:700-800 AND yelping_since:2009	583	1	2
4	cool:100-200 AND funny:300-400 AND useful:200-300 AND yelping_since:2008	293	1	2
4	cool:300-400 AND fans:40-50 AND funny:200-300 AND review_count:200-300	673	1	2
4	average_stars:3.5-4.0 AND review_count:300-400 AND useful:700-800 AND yelping_since:2008	770	1	4
4	average_stars:4.0-4.5 AND funny:400-500 AND review_count:300-400 AND yelping_since:2007	1049	1	2
4	average_stars:3.5-4.0 AND review_count:600-700 AND useful:1600-1700 AND yelping_since:2006	833	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND fans:40-50 AND yelping_since:2007	201	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND review_count:400-500 AND useful:1000-1100	789	1	2
4	average_stars:3.0-3.5 AND cool:300-400 AND funny:400-500 AND yelping_since:2008	911	1	2
4	average_stars:3.5-4.0 AND funny:200-300 AND review_count:100-200 AND yelping_since:2011	985	1	2
4	average_stars:3.5-4.0 AND fans:0-10 AND useful:300-400 AND yelping_since:2011	237	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND fans:30-40 AND yelping_since:2010	591	1	2
4	average_stars:4.0-4.5 AND cool:>1000 AND fans:70-80 AND funny:>1000	529	1	2
4	cool:500-600 AND funny:300-400 AND review_count:200-300 AND yelping_since:2007	685	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND fans:0-10 AND yelping_since:2010	947	1	2
4	cool:200-300 AND review_count:300-400 AND useful:500-600 AND yelping_since:2010	782	1	2
4	average_stars:4.0-4.5 AND fans:0-10 AND funny:100-200 AND useful:200-300	253	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND funny:100-200 AND useful:800-900	404	1	2
4	cool:0-100 AND fans:10-20 AND review_count:400-500 AND useful:300-400	790	1	2
4	cool:300-400 AND funny:200-300 AND review_count:400-500 AND useful:1000-1100	1078	1	2
4	average_stars:3.0-3.5 AND cool:200-300 AND fans:10-20 AND useful:500-600	498	1	2
4	cool:400-500 AND fans:40-50 AND funny:200-300 AND useful:1000-1100	201	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND fans:10-20 AND funny:300-400	342	1	2
4	average_stars:3.0-3.5 AND cool:>1000 AND fans:50-60 AND review_count:300-400	407	1	2
4	average_stars:3.5-4.0 AND review_count:900-1000 AND useful:>2000 AND yelping_since:2006	486	1	2
